#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_bakira;Bakira;Bakira;Bakira;;Bakira;;;;;;;;;x
c_bakira_adj;Bakiran;;bakirer;;;;;;;;;;;x
c_deduga;Deduga;Deduga;Deduga;;Deduga;;;;;;;;;x
c_deduga_adj;Dedugan;;deduger;;;;;;;;;;;x
c_deladai;Deladai;Deladai;Deladai;;Deladai;;;;;;;;;x
c_deladai_adj;Deladian;;delader;;;;;;;;;;;x
c_detpalamadaran;Detpalamadaran;Detpalamadaran;Detpalamadaran;;Detpalamadaran;;;;;;;;;x
c_detpalamadaran_adj;Detpalamadaranian;;detpalamadaraner;;;;;;;;;;;x
c_dudony;Dudony;Dudony;Dudony;;Dudony;;;;;;;;;x
c_dudony_adj;Dudonian;;dudoner;;;;;;;;;;;x
c_elanhad;Elanhad;Elanhad;Elanhad;;Elanhad;;;;;;;;;x
c_elanhad_adj;Elanhadian;;elanhader;;;;;;;;;;;x
c_kaematha;Kaematha;Kaematha;Kaematha;;Kaematha;;;;;;;;;x
c_kaematha_adj;Kaemathan;;kaemather;;;;;;;;;;;x
c_kalibor;Kalibor;Kalibor;Kalibor;;Kalibor;;;;;;;;;x
c_kalibor_adj;Kaliborian;;kaliborer;;;;;;;;;;;x
c_keduga;Keduga;Keduga;Keduga;;Keduga;;;;;;;;;x
c_keduga_adj;Kedugan;;keduger;;;;;;;;;;;x
c_ketibor;Ketibor;Ketibor;Ketibor;;Ketibor;;;;;;;;;x
c_ketibor_adj;Ketiborian;;ketiborer;;;;;;;;;;;x
c_koratha;Koratha;Koratha;Koratha;;Koratha;;;;;;;;;x
c_koratha_adj;Korathan;;korather;;;;;;;;;;;x
c_laluga;Laluga;Laluga;Laluga;;Laluga;;;;;;;;;x
c_laluga_adj;Lalugan;;laluger;;;;;;;;;;;x
c_lilelen;Lilelen;Lilelen;Lilelen;;Lilelen;;;;;;;;;x
c_lilelen_adj;Lilelenian;;lilelener;;;;;;;;;;;x
c_lilibor;Lilibor;Lilibor;Lilibor;;Lilibor;;;;;;;;;x
c_lilibor_adj;Liliborian;;liliborer;;;;;;;;;;;x
c_nadanpalawadanmas;Nadanpalawadanmas;Nadanpalawadanmas;Nadanpalawadanmas;;Nadanpalawadanmas;;;;;;;;;x
c_nadanpalawadanmas_adj;Nadanpalawadanmasian;;nadanpalawadanmaser;;;;;;;;;;;x
c_nonabra;Nonabra;Nonabra;Nonabra;;Nonabra;;;;;;;;;x
c_nonabra_adj;Nonabran;;nonabrer;;;;;;;;;;;x
c_qedatti;Qedatti;Qedatti;Qedatti;;Qedatti;;;;;;;;;x
c_qedatti_adj;Qedattian;;qedatter;;;;;;;;;;;x
c_qiluga;Qiluga;Qiluga;Qiluga;;Qiluga;;;;;;;;;x
c_qiluga_adj;Qilugan;;qiluger;;;;;;;;;;;x
c_quarira;Quarira;Quarira;Quarira;;Quarira;;;;;;;;;x
c_quarira_adj;Quariran;;quarirer;;;;;;;;;;;x
c_rakina;Rakina;Rakina;Rakina;;Rakina;;;;;;;;;x
c_rakina_adj;Rakinan;;rakiner;;;;;;;;;;;x
c_raleslav;Raleslav;Raleslav;Raleslav;;Raleslav;;;;;;;;;x
c_raleslav_adj;Raleslavian;;raleslaver;;;;;;;;;;;x
c_ramira;Ramira;Ramira;Ramira;;Ramira;;;;;;;;;x
c_ramira_adj;Ramiran;;ramirer;;;;;;;;;;;x
c_raysira;Raysira;Raysira;Raysira;;Raysira;;;;;;;;;x
c_raysira_adj;Raysiran;;raysirer;;;;;;;;;;;x
c_reopmas;Reopmas;Reopmas;Reopmas;;Reopmas;;;;;;;;;x
c_reopmas_adj;Reopmasian;;reopmaser;;;;;;;;;;;x
c_retatha;Retatha;Retatha;Retatha;;Retatha;;;;;;;;;x
c_retatha_adj;Retathan;;retather;;;;;;;;;;;x
c_rilelen;Rilelen;Rilelen;Rilelen;;Rilelen;;;;;;;;;x
c_rilelen_adj;Rilelenian;;rilelener;;;;;;;;;;;x
c_roreda;Roreda;Roreda;Roreda;;Roreda;;;;;;;;;x
c_roreda_adj;Roredan;;roreder;;;;;;;;;;;x
c_ruagada;Ruagada;Ruagada;Ruagada;;Ruagada;;;;;;;;;x
c_ruagada_adj;Ruagadan;;ruagader;;;;;;;;;;;x
c_saleslav;Saleslav;Saleslav;Saleslav;;Saleslav;;;;;;;;;x
c_saleslav_adj;Saleslavian;;saleslaver;;;;;;;;;;;x
c_syape;Syape;Syape;Syape;;Syape;;;;;;;;;x
c_syape_adj;Syapean;;syaper;;;;;;;;;;;x
c_taemoran;Taemoran;Taemoran;Taemoran;;Taemoran;;;;;;;;;x
c_taemoran_adj;Taemoranian;;taemoraner;;;;;;;;;;;x
c_taloumas;Taloumas;Taloumas;Taloumas;;Taloumas;;;;;;;;;x
c_taloumas_adj;Taloumasian;;taloumaser;;;;;;;;;;;x
c_tetony;Tetony;Tetony;Tetony;;Tetony;;;;;;;;;x
c_tetony_adj;Tetonian;;tetoner;;;;;;;;;;;x
c_toratha;Toratha;Toratha;Toratha;;Toratha;;;;;;;;;x
c_toratha_adj;Torathan;;torather;;;;;;;;;;;x
c_wicina;Wicina;Wicina;Wicina;;Wicina;;;;;;;;;x
c_wicina_adj;Wicinan;;wiciner;;;;;;;;;;;x
