#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_dorabra;Dorabra;Dorabra;Dorabra;;Dorabra;;;;;;;;;x
c_dorabra_adj;Dorabran;;dorabrer;;;;;;;;;;;x
c_ejosase;Ejosase;Ejosase;Ejosase;;Ejosase;;;;;;;;;x
c_ejosase_adj;Ejosasean;;ejosaser;;;;;;;;;;;x
c_kedaveina;Kedaveina;Kedaveina;Kedaveina;;Kedaveina;;;;;;;;;x
c_kedaveina_adj;Kedaveinan;;kedaveiner;;;;;;;;;;;x
c_laysira;Laysira;Laysira;Laysira;;Laysira;;;;;;;;;x
c_laysira_adj;Laysiran;;laysirer;;;;;;;;;;;x
c_lecase;Lecase;Lecase;Lecase;;Lecase;;;;;;;;;x
c_lecase_adj;Lecasean;;lecaser;;;;;;;;;;;x
c_rugili;Rugili;Rugili;Rugili;;Rugili;;;;;;;;;x
c_rugili_adj;Rugilian;;rugiler;;;;;;;;;;;x
c_taraslan;Taraslan;Taraslan;Taraslan;;Taraslan;;;;;;;;;x
c_taraslan_adj;Taraslanian;;taraslaner;;;;;;;;;;;x
c_tuhunas;Tuhunas;Tuhunas;Tuhunas;;Tuhunas;;;;;;;;;x
c_tuhunas_adj;Tuhunasian;;tuhunaser;;;;;;;;;;;x
c_wepevag;Wepevag;Wepevag;Wepevag;;Wepevag;;;;;;;;;x
c_wepevag_adj;Wepevagian;;wepevager;;;;;;;;;;;x
