#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_abinne;Abinné;Abinné;Abinné;;Abinné;;;;;;;;;x
b_abinne_adj;Abinnéian;;abinnéer;;;;;;;;;;;x
b_agerlu;Agerlu;Agerlu;Agerlu;;Agerlu;;;;;;;;;x
b_agerlu_adj;Agerlian;;agerler;;;;;;;;;;;x
b_akukas;Akukas;Akukas;Akukas;;Akukas;;;;;;;;;x
b_akukas_adj;Akukasian;;akukaser;;;;;;;;;;;x
b_akukas_2;Akukas;Akukas;Akukas;;Akukas;;;;;;;;;x
b_akukas_2_adj;Akukasian;;akukaser;;;;;;;;;;;x
b_akwahum;Akwahum;Akwahum;Akwahum;;Akwahum;;;;;;;;;x
b_akwahum_adj;Akwahumian;;akwahumer;;;;;;;;;;;x
b_balenout;Balenout;Balenout;Balenout;;Balenout;;;;;;;;;x
b_balenout_adj;Balenoutian;;balenouter;;;;;;;;;;;x
b_bazae;Bazae;Bazae;Bazae;;Bazae;;;;;;;;;x
b_bazae_adj;Bazaean;;bazer;;;;;;;;;;;x
b_bazae_2;Bazae;Bazae;Bazae;;Bazae;;;;;;;;;x
b_bazae_2_adj;Bazaean;;bazer;;;;;;;;;;;x
b_bazyako;Bazyako;Bazyako;Bazyako;;Bazyako;;;;;;;;;x
b_bazyako_adj;Bazyakian;;bazyaker;;;;;;;;;;;x
b_bazyako_2;Bazyako;Bazyako;Bazyako;;Bazyako;;;;;;;;;x
b_bazyako_2_adj;Bazyakian;;bazyaker;;;;;;;;;;;x
b_benelen;Benelen;Benelen;Benelen;;Benelen;;;;;;;;;x
b_benelen_adj;Benelenian;;benelener;;;;;;;;;;;x
b_benelen_2;Benelen;Benelen;Benelen;;Benelen;;;;;;;;;x
b_benelen_2_adj;Benelenian;;benelener;;;;;;;;;;;x
b_bese;Bese;Bese;Bese;;Bese;;;;;;;;;x
b_bese_adj;Besean;;beser;;;;;;;;;;;x
b_besiks;Besiks;Besiks;Besiks;;Besiks;;;;;;;;;x
b_besiks_adj;Besiksian;;besikser;;;;;;;;;;;x
b_besiks_2;Besiks;Besiks;Besiks;;Besiks;;;;;;;;;x
b_besiks_2_adj;Besiksian;;besikser;;;;;;;;;;;x
b_biacka;Biacka;Biacka;Biacka;;Biacka;;;;;;;;;x
b_biacka_adj;Biackan;;biacker;;;;;;;;;;;x
b_biacka_2;Biacka;Biacka;Biacka;;Biacka;;;;;;;;;x
b_biacka_2_adj;Biackan;;biacker;;;;;;;;;;;x
b_bignokho;Bignokho;Bignokho;Bignokho;;Bignokho;;;;;;;;;x
b_bignokho_adj;Bignokhian;;bignokher;;;;;;;;;;;x
b_dakalda;Dakalda;Dakalda;Dakalda;;Dakalda;;;;;;;;;x
b_dakalda_adj;Dakaldan;;dakalder;;;;;;;;;;;x
b_donayaka;Donayaka;Donayaka;Donayaka;;Donayaka;;;;;;;;;x
b_donayaka_adj;Donayakan;;donayaker;;;;;;;;;;;x
b_donayaka_2;Donayaka;Donayaka;Donayaka;;Donayaka;;;;;;;;;x
b_donayaka_2_adj;Donayakan;;donayaker;;;;;;;;;;;x
b_doradoukou;Doradoukou;Doradoukou;Doradoukou;;Doradoukou;;;;;;;;;x
b_doradoukou_adj;Doradoukian;;doradouker;;;;;;;;;;;x
b_duawe;Duawe;Duawe;Duawe;;Duawe;;;;;;;;;x
b_duawe_adj;Duawean;;duawer;;;;;;;;;;;x
b_ebune;Ebune;Ebune;Ebune;;Ebune;;;;;;;;;x
b_ebune_adj;Ebunean;;ebuner;;;;;;;;;;;x
b_ebune_2;Ebune;Ebune;Ebune;;Ebune;;;;;;;;;x
b_ebune_2_adj;Ebunean;;ebuner;;;;;;;;;;;x
b_famey;Famey;Famey;Famey;;Famey;;;;;;;;;x
b_famey_adj;Fameian;;fameer;;;;;;;;;;;x
b_ferketala;Ferketala;Ferketala;Ferketala;;Ferketala;;;;;;;;;x
b_ferketala_adj;Ferketalan;;ferketaler;;;;;;;;;;;x
b_gaore;Gaoré;Gaoré;Gaoré;;Gaoré;;;;;;;;;x
b_gaore_adj;Gaoréian;;gaoréer;;;;;;;;;;;x
b_gata;Gata;Gata;Gata;;Gata;;;;;;;;;x
b_gata_adj;Gatan;;gater;;;;;;;;;;;x
b_godo;Godo;Godo;Godo;;Godo;;;;;;;;;x
b_godo_adj;Godian;;goder;;;;;;;;;;;x
b_gombey;Gombey;Gombey;Gombey;;Gombey;;;;;;;;;x
b_gombey_adj;Gombeian;;gombeer;;;;;;;;;;;x
b_gouka;Gouka;Gouka;Gouka;;Gouka;;;;;;;;;x
b_gouka_adj;Goukan;;gouker;;;;;;;;;;;x
b_gumeta;Gumeta;Gumeta;Gumeta;;Gumeta;;;;;;;;;x
b_gumeta_adj;Gumetan;;gumeter;;;;;;;;;;;x
b_homankese;Homankese;Homankese;Homankese;;Homankese;;;;;;;;;x
b_homankese_adj;Homankesean;;homankeser;;;;;;;;;;;x
b_ifetchi;Ifetchi;Ifetchi;Ifetchi;;Ifetchi;;;;;;;;;x
b_ifetchi_adj;Ifetchian;;ifetcher;;;;;;;;;;;x
b_kpandae;Kpandae;Kpandae;Kpandae;;Kpandae;;;;;;;;;x
b_kpandae_adj;Kpandaean;;kpander;;;;;;;;;;;x
b_kya;Kya;Kya;Kya;;Kya;;;;;;;;;x
b_kya_adj;Kyan;;ker;;;;;;;;;;;x
b_kya_2;Kya;Kya;Kya;;Kya;;;;;;;;;x
b_kya_2_adj;Kyan;;ker;;;;;;;;;;;x
b_lekudo;Lekudo;Lekudo;Lekudo;;Lekudo;;;;;;;;;x
b_lekudo_adj;Lekudian;;lekuder;;;;;;;;;;;x
b_lekudo_2;Lekudo;Lekudo;Lekudo;;Lekudo;;;;;;;;;x
b_lekudo_2_adj;Lekudian;;lekuder;;;;;;;;;;;x
b_lesperaxpe;Lesperaxpe;Lesperaxpe;Lesperaxpe;;Lesperaxpe;;;;;;;;;x
b_lesperaxpe_adj;Lesperaxpean;;lesperaxper;;;;;;;;;;;x
b_lesperaxpe_2;Lesperaxpe;Lesperaxpe;Lesperaxpe;;Lesperaxpe;;;;;;;;;x
b_lesperaxpe_2_adj;Lesperaxpean;;lesperaxper;;;;;;;;;;;x
b_liks;Liks;Liks;Liks;;Liks;;;;;;;;;x
b_liks_adj;Liksian;;likser;;;;;;;;;;;x
b_liks_2;Liks;Liks;Liks;;Liks;;;;;;;;;x
b_liks_2_adj;Liksian;;likser;;;;;;;;;;;x
b_lorabra;Lorabra;Lorabra;Lorabra;;Lorabra;;;;;;;;;x
b_lorabra_adj;Lorabran;;lorabrer;;;;;;;;;;;x
b_lorabra_2;Lorabra;Lorabra;Lorabra;;Lorabra;;;;;;;;;x
b_lorabra_2_adj;Lorabran;;lorabrer;;;;;;;;;;;x
b_mane;Mane;Mane;Mane;;Mane;;;;;;;;;x
b_mane_adj;Manean;;maner;;;;;;;;;;;x
b_manni;Manni;Manni;Manni;;Manni;;;;;;;;;x
b_manni_adj;Mannian;;manner;;;;;;;;;;;x
b_mardie;Mardié;Mardié;Mardié;;Mardié;;;;;;;;;x
b_mardie_adj;Mardiéian;;mardiéer;;;;;;;;;;;x
b_miliki;Miliki;Miliki;Miliki;;Miliki;;;;;;;;;x
b_miliki_adj;Milikian;;miliker;;;;;;;;;;;x
b_nosiks;Nosiks;Nosiks;Nosiks;;Nosiks;;;;;;;;;x
b_nosiks_adj;Nosiksian;;nosikser;;;;;;;;;;;x
b_nosiks_2;Nosiks;Nosiks;Nosiks;;Nosiks;;;;;;;;;x
b_nosiks_2_adj;Nosiksian;;nosikser;;;;;;;;;;;x
b_odiassiam;Odiassiam;Odiassiam;Odiassiam;;Odiassiam;;;;;;;;;x
b_odiassiam_adj;Odiassiamian;;odiassiamer;;;;;;;;;;;x
b_oyokuta;Oyokuta;Oyokuta;Oyokuta;;Oyokuta;;;;;;;;;x
b_oyokuta_adj;Oyokutan;;oyokuter;;;;;;;;;;;x
b_qamyako;Qamyako;Qamyako;Qamyako;;Qamyako;;;;;;;;;x
b_qamyako_adj;Qamyakian;;qamyaker;;;;;;;;;;;x
b_qamyako_2;Qamyako;Qamyako;Qamyako;;Qamyako;;;;;;;;;x
b_qamyako_2_adj;Qamyakian;;qamyaker;;;;;;;;;;;x
b_qinappa;Qinappa;Qinappa;Qinappa;;Qinappa;;;;;;;;;x
b_qinappa_adj;Qinappan;;qinapper;;;;;;;;;;;x
b_qinappa_2;Qinappa;Qinappa;Qinappa;;Qinappa;;;;;;;;;x
b_qinappa_2_adj;Qinappan;;qinapper;;;;;;;;;;;x
b_qorelen;Qorelen;Qorelen;Qorelen;;Qorelen;;;;;;;;;x
b_qorelen_adj;Qorelenian;;qorelener;;;;;;;;;;;x
b_qorelen_2;Qorelen;Qorelen;Qorelen;;Qorelen;;;;;;;;;x
b_qorelen_2_adj;Qorelenian;;qorelener;;;;;;;;;;;x
b_qyehala;Qyehala;Qyehala;Qyehala;;Qyehala;;;;;;;;;x
b_qyehala_adj;Qyehalan;;qyehaler;;;;;;;;;;;x
b_qyehala_2;Qyehala;Qyehala;Qyehala;;Qyehala;;;;;;;;;x
b_qyehala_2_adj;Qyehalan;;qyehaler;;;;;;;;;;;x
b_rasork;Rasork;Rasork;Rasork;;Rasork;;;;;;;;;x
b_rasork_adj;Rasorkian;;rasorker;;;;;;;;;;;x
b_rasork_2;Rasork;Rasork;Rasork;;Rasork;;;;;;;;;x
b_rasork_2_adj;Rasorkian;;rasorker;;;;;;;;;;;x
b_riks;Riks;Riks;Riks;;Riks;;;;;;;;;x
b_riks_adj;Riksian;;rikser;;;;;;;;;;;x
b_riks_2;Riks;Riks;Riks;;Riks;;;;;;;;;x
b_riks_2_adj;Riksian;;rikser;;;;;;;;;;;x
b_rudo;Rudo;Rudo;Rudo;;Rudo;;;;;;;;;x
b_rudo_adj;Rudian;;ruder;;;;;;;;;;;x
b_rudo_2;Rudo;Rudo;Rudo;;Rudo;;;;;;;;;x
b_rudo_2_adj;Rudian;;ruder;;;;;;;;;;;x
b_ryako;Ryako;Ryako;Ryako;;Ryako;;;;;;;;;x
b_ryako_adj;Ryakian;;ryaker;;;;;;;;;;;x
b_ryako_2;Ryako;Ryako;Ryako;;Ryako;;;;;;;;;x
b_ryako_2_adj;Ryakian;;ryaker;;;;;;;;;;;x
b_sediolo;Sédiolo;Sédiolo;Sédiolo;;Sédiolo;;;;;;;;;x
b_sediolo_adj;Sédiolian;;sédioler;;;;;;;;;;;x
b_sekonya;Sekonya;Sekonya;Sekonya;;Sekonya;;;;;;;;;x
b_sekonya_adj;Sekonyan;;sekoner;;;;;;;;;;;x
b_silatti;Silatti;Silatti;Silatti;;Silatti;;;;;;;;;x
b_silatti_adj;Silattian;;silatter;;;;;;;;;;;x
b_silatti_2;Silatti;Silatti;Silatti;;Silatti;;;;;;;;;x
b_silatti_2_adj;Silattian;;silatter;;;;;;;;;;;x
b_tazae;Tazae;Tazae;Tazae;;Tazae;;;;;;;;;x
b_tazae_adj;Tazaean;;tazer;;;;;;;;;;;x
b_tazae_2;Tazae;Tazae;Tazae;;Tazae;;;;;;;;;x
b_tazae_2_adj;Tazaean;;tazer;;;;;;;;;;;x
b_tenetiala;Ténetiala;Ténetiala;Ténetiala;;Ténetiala;;;;;;;;;x
b_tenetiala_adj;Ténetialan;;ténetialer;;;;;;;;;;;x
b_todara;Todara;Todara;Todara;;Todara;;;;;;;;;x
b_todara_adj;Todaran;;todarer;;;;;;;;;;;x
