#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_aalkass;Aalkass;Aalkass;Aalkass;;Aalkass;;;;;;;;;x
b_aalkass_adj;Aalkassian;;aalkasser;;;;;;;;;;;x
b_akkzuz;Akkzuz;Akkzuz;Akkzuz;;Akkzuz;;;;;;;;;x
b_akkzuz_adj;Akkzuzian;;akkzuzer;;;;;;;;;;;x
b_alkar_ar;Alkar Ar;Alkar Ar;Alkar Ar;;Alkar Ar;;;;;;;;;x
b_alkar_ar_adj;Alkar Arian;;Alkar Arer;;;;;;;;;;;x
b_alzihmouz;Alzihmouz;Alzihmouz;Alzihmouz;;Alzihmouz;;;;;;;;;x
b_alzihmouz_adj;Alzihmouzian;;alzihmouzer;;;;;;;;;;;x
b_an_rabah;An Rabah;An Rabah;An Rabah;;An Rabah;;;;;;;;;x
b_an_rabah_adj;An Rabahian;;An Rabaher;;;;;;;;;;;x
b_arrkedrath;Arrkedrath;Arrkedrath;Arrkedrath;;Arrkedrath;;;;;;;;;x
b_arrkedrath_adj;Arrkedrathian;;arrkedrather;;;;;;;;;;;x
b_ashkerand;Ashkerand;Ashkerand;Ashkerand;;Ashkerand;;;;;;;;;x
b_ashkerand_adj;Ashkerandian;;ashkerander;;;;;;;;;;;x
b_dorabra;Dorabra;Dorabra;Dorabra;;Dorabra;;;;;;;;;x
b_dorabra_adj;Dorabran;;dorabrer;;;;;;;;;;;x
b_ejosase;Ejosase;Ejosase;Ejosase;;Ejosase;;;;;;;;;x
b_ejosase_adj;Ejosasean;;ejosaser;;;;;;;;;;;x
b_erbidariyah;Erbidariyah;Erbidariyah;Erbidariyah;;Erbidariyah;;;;;;;;;x
b_erbidariyah_adj;Erbidariyahian;;erbidariyaher;;;;;;;;;;;x
b_firound;Firound;Firound;Firound;;Firound;;;;;;;;;x
b_firound_adj;Firoundian;;firounder;;;;;;;;;;;x
b_jaoxrangux;Jaoxrangux;Jaoxrangux;Jaoxrangux;;Jaoxrangux;;;;;;;;;x
b_jaoxrangux_adj;Jaoxranguxian;;jaoxranguxer;;;;;;;;;;;x
b_jonkhirlez;Jonkhirlez;Jonkhirlez;Jonkhirlez;;Jonkhirlez;;;;;;;;;x
b_jonkhirlez_adj;Jonkhirlezian;;jonkhirlezer;;;;;;;;;;;x
b_joxxukxaz;Joxxukxaz;Joxxukxaz;Joxxukxaz;;Joxxukxaz;;;;;;;;;x
b_joxxukxaz_adj;Joxxukxazian;;joxxukxazer;;;;;;;;;;;x
b_kedaveina;Kedaveina;Kedaveina;Kedaveina;;Kedaveina;;;;;;;;;x
b_kedaveina_adj;Kedaveinan;;kedaveiner;;;;;;;;;;;x
b_khixnaz;Khixnaz;Khixnaz;Khixnaz;;Khixnaz;;;;;;;;;x
b_khixnaz_adj;Khixnazian;;khixnazer;;;;;;;;;;;x
b_khoozzuk_chaur;Khoozzuk Chaur;Khoozzuk Chaur;Khoozzuk Chaur;;Khoozzuk Chaur;;;;;;;;;x
b_khoozzuk_chaur_adj;Khoozzuk Chaurian;;Khoozzuk Chaurer;;;;;;;;;;;x
b_laysira;Laysira;Laysira;Laysira;;Laysira;;;;;;;;;x
b_laysira_adj;Laysiran;;laysirer;;;;;;;;;;;x
b_lecase;Lecase;Lecase;Lecase;;Lecase;;;;;;;;;x
b_lecase_adj;Lecasean;;lecaser;;;;;;;;;;;x
b_manzanater;Manzanater;Manzanater;Manzanater;;Manzanater;;;;;;;;;x
b_manzanater_adj;Manzanaterian;;manzanaterer;;;;;;;;;;;x
b_mar_gocraz;Mar Gocraz;Mar Gocraz;Mar Gocraz;;Mar Gocraz;;;;;;;;;x
b_mar_gocraz_adj;Mar Gocrazian;;Mar Gocrazer;;;;;;;;;;;x
b_medimam;Medimam;Medimam;Medimam;;Medimam;;;;;;;;;x
b_medimam_adj;Medimamian;;medimamer;;;;;;;;;;;x
b_mehmezdere;Mehmezdere;Mehmezdere;Mehmezdere;;Mehmezdere;;;;;;;;;x
b_mehmezdere_adj;Mehmezderean;;mehmezderer;;;;;;;;;;;x
b_mokakzath;Mokakzath;Mokakzath;Mokakzath;;Mokakzath;;;;;;;;;x
b_mokakzath_adj;Mokakzathian;;mokakzather;;;;;;;;;;;x
b_nekruhrud;Nekruhrud;Nekruhrud;Nekruhrud;;Nekruhrud;;;;;;;;;x
b_nekruhrud_adj;Nekruhrudian;;nekruhruder;;;;;;;;;;;x
b_phokkzokves;Phokkzokves;Phokkzokves;Phokkzokves;;Phokkzokves;;;;;;;;;x
b_phokkzokves_adj;Phokkzokvesian;;phokkzokveser;;;;;;;;;;;x
b_pirarsamba;Pirarsamba;Pirarsamba;Pirarsamba;;Pirarsamba;;;;;;;;;x
b_pirarsamba_adj;Pirarsamban;;pirarsamber;;;;;;;;;;;x
b_rugili;Rugili;Rugili;Rugili;;Rugili;;;;;;;;;x
b_rugili_adj;Rugilian;;rugiler;;;;;;;;;;;x
b_shudah;Shudah;Shudah;Shudah;;Shudah;;;;;;;;;x
