#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_e_empire1;E_empire1;E_empire1;E_empire1;;E_empire1;;;;;;;;;x
e_e_empire1_adj;E_empire1ian;;e_empire1er;;;;;;;;;;;x
e_e_empire10;E_empire10;E_empire10;E_empire10;;E_empire10;;;;;;;;;x
e_e_empire10_adj;E_empire10ian;;e_empire10er;;;;;;;;;;;x
e_e_empire100;E_empire100;E_empire100;E_empire100;;E_empire100;;;;;;;;;x
e_e_empire100_adj;E_empire100ian;;e_empire100er;;;;;;;;;;;x
e_e_empire101;E_empire101;E_empire101;E_empire101;;E_empire101;;;;;;;;;x
e_e_empire101_adj;E_empire101ian;;e_empire101er;;;;;;;;;;;x
e_e_empire102;E_empire102;E_empire102;E_empire102;;E_empire102;;;;;;;;;x
e_e_empire102_adj;E_empire102ian;;e_empire102er;;;;;;;;;;;x
e_e_empire103;E_empire103;E_empire103;E_empire103;;E_empire103;;;;;;;;;x
e_e_empire103_adj;E_empire103ian;;e_empire103er;;;;;;;;;;;x
e_e_empire104;E_empire104;E_empire104;E_empire104;;E_empire104;;;;;;;;;x
e_e_empire104_adj;E_empire104ian;;e_empire104er;;;;;;;;;;;x
e_e_empire105;E_empire105;E_empire105;E_empire105;;E_empire105;;;;;;;;;x
e_e_empire105_adj;E_empire105ian;;e_empire105er;;;;;;;;;;;x
e_e_empire106;E_empire106;E_empire106;E_empire106;;E_empire106;;;;;;;;;x
e_e_empire106_adj;E_empire106ian;;e_empire106er;;;;;;;;;;;x
e_e_empire107;E_empire107;E_empire107;E_empire107;;E_empire107;;;;;;;;;x
e_e_empire107_adj;E_empire107ian;;e_empire107er;;;;;;;;;;;x
e_e_empire108;E_empire108;E_empire108;E_empire108;;E_empire108;;;;;;;;;x
e_e_empire108_adj;E_empire108ian;;e_empire108er;;;;;;;;;;;x
e_e_empire109;E_empire109;E_empire109;E_empire109;;E_empire109;;;;;;;;;x
e_e_empire109_adj;E_empire109ian;;e_empire109er;;;;;;;;;;;x
e_e_empire11;E_empire11;E_empire11;E_empire11;;E_empire11;;;;;;;;;x
e_e_empire11_adj;E_empire11ian;;e_empire11er;;;;;;;;;;;x
e_e_empire110;E_empire110;E_empire110;E_empire110;;E_empire110;;;;;;;;;x
e_e_empire110_adj;E_empire110ian;;e_empire110er;;;;;;;;;;;x
e_e_empire111;E_empire111;E_empire111;E_empire111;;E_empire111;;;;;;;;;x
e_e_empire111_adj;E_empire111ian;;e_empire111er;;;;;;;;;;;x
e_e_empire112;E_empire112;E_empire112;E_empire112;;E_empire112;;;;;;;;;x
e_e_empire112_adj;E_empire112ian;;e_empire112er;;;;;;;;;;;x
e_e_empire113;E_empire113;E_empire113;E_empire113;;E_empire113;;;;;;;;;x
e_e_empire113_adj;E_empire113ian;;e_empire113er;;;;;;;;;;;x
e_e_empire114;E_empire114;E_empire114;E_empire114;;E_empire114;;;;;;;;;x
e_e_empire114_adj;E_empire114ian;;e_empire114er;;;;;;;;;;;x
e_e_empire115;E_empire115;E_empire115;E_empire115;;E_empire115;;;;;;;;;x
e_e_empire115_adj;E_empire115ian;;e_empire115er;;;;;;;;;;;x
e_e_empire116;E_empire116;E_empire116;E_empire116;;E_empire116;;;;;;;;;x
e_e_empire116_adj;E_empire116ian;;e_empire116er;;;;;;;;;;;x
e_e_empire117;E_empire117;E_empire117;E_empire117;;E_empire117;;;;;;;;;x
e_e_empire117_adj;E_empire117ian;;e_empire117er;;;;;;;;;;;x
e_e_empire118;E_empire118;E_empire118;E_empire118;;E_empire118;;;;;;;;;x
e_e_empire118_adj;E_empire118ian;;e_empire118er;;;;;;;;;;;x
e_e_empire119;E_empire119;E_empire119;E_empire119;;E_empire119;;;;;;;;;x
e_e_empire119_adj;E_empire119ian;;e_empire119er;;;;;;;;;;;x
e_e_empire12;E_empire12;E_empire12;E_empire12;;E_empire12;;;;;;;;;x
e_e_empire12_adj;E_empire12ian;;e_empire12er;;;;;;;;;;;x
e_e_empire120;E_empire120;E_empire120;E_empire120;;E_empire120;;;;;;;;;x
e_e_empire120_adj;E_empire120ian;;e_empire120er;;;;;;;;;;;x
e_e_empire121;E_empire121;E_empire121;E_empire121;;E_empire121;;;;;;;;;x
e_e_empire121_adj;E_empire121ian;;e_empire121er;;;;;;;;;;;x
e_e_empire122;E_empire122;E_empire122;E_empire122;;E_empire122;;;;;;;;;x
e_e_empire122_adj;E_empire122ian;;e_empire122er;;;;;;;;;;;x
e_e_empire123;E_empire123;E_empire123;E_empire123;;E_empire123;;;;;;;;;x
e_e_empire123_adj;E_empire123ian;;e_empire123er;;;;;;;;;;;x
e_e_empire124;E_empire124;E_empire124;E_empire124;;E_empire124;;;;;;;;;x
e_e_empire124_adj;E_empire124ian;;e_empire124er;;;;;;;;;;;x
e_e_empire125;E_empire125;E_empire125;E_empire125;;E_empire125;;;;;;;;;x
e_e_empire125_adj;E_empire125ian;;e_empire125er;;;;;;;;;;;x
e_e_empire126;E_empire126;E_empire126;E_empire126;;E_empire126;;;;;;;;;x
e_e_empire126_adj;E_empire126ian;;e_empire126er;;;;;;;;;;;x
e_e_empire127;E_empire127;E_empire127;E_empire127;;E_empire127;;;;;;;;;x
e_e_empire127_adj;E_empire127ian;;e_empire127er;;;;;;;;;;;x
e_e_empire128;E_empire128;E_empire128;E_empire128;;E_empire128;;;;;;;;;x
e_e_empire128_adj;E_empire128ian;;e_empire128er;;;;;;;;;;;x
e_e_empire129;E_empire129;E_empire129;E_empire129;;E_empire129;;;;;;;;;x
e_e_empire129_adj;E_empire129ian;;e_empire129er;;;;;;;;;;;x
e_e_empire13;E_empire13;E_empire13;E_empire13;;E_empire13;;;;;;;;;x
e_e_empire13_adj;E_empire13ian;;e_empire13er;;;;;;;;;;;x
e_e_empire130;E_empire130;E_empire130;E_empire130;;E_empire130;;;;;;;;;x
e_e_empire130_adj;E_empire130ian;;e_empire130er;;;;;;;;;;;x
e_e_empire131;E_empire131;E_empire131;E_empire131;;E_empire131;;;;;;;;;x
e_e_empire131_adj;E_empire131ian;;e_empire131er;;;;;;;;;;;x
e_e_empire132;E_empire132;E_empire132;E_empire132;;E_empire132;;;;;;;;;x
e_e_empire132_adj;E_empire132ian;;e_empire132er;;;;;;;;;;;x
e_e_empire133;E_empire133;E_empire133;E_empire133;;E_empire133;;;;;;;;;x
e_e_empire133_adj;E_empire133ian;;e_empire133er;;;;;;;;;;;x
e_e_empire134;E_empire134;E_empire134;E_empire134;;E_empire134;;;;;;;;;x
e_e_empire134_adj;E_empire134ian;;e_empire134er;;;;;;;;;;;x
e_e_empire135;E_empire135;E_empire135;E_empire135;;E_empire135;;;;;;;;;x
e_e_empire135_adj;E_empire135ian;;e_empire135er;;;;;;;;;;;x
e_e_empire136;E_empire136;E_empire136;E_empire136;;E_empire136;;;;;;;;;x
e_e_empire136_adj;E_empire136ian;;e_empire136er;;;;;;;;;;;x
e_e_empire137;E_empire137;E_empire137;E_empire137;;E_empire137;;;;;;;;;x
e_e_empire137_adj;E_empire137ian;;e_empire137er;;;;;;;;;;;x
e_e_empire138;E_empire138;E_empire138;E_empire138;;E_empire138;;;;;;;;;x
e_e_empire138_adj;E_empire138ian;;e_empire138er;;;;;;;;;;;x
e_e_empire139;E_empire139;E_empire139;E_empire139;;E_empire139;;;;;;;;;x
e_e_empire139_adj;E_empire139ian;;e_empire139er;;;;;;;;;;;x
e_e_empire14;E_empire14;E_empire14;E_empire14;;E_empire14;;;;;;;;;x
e_e_empire14_adj;E_empire14ian;;e_empire14er;;;;;;;;;;;x
e_e_empire140;E_empire140;E_empire140;E_empire140;;E_empire140;;;;;;;;;x
e_e_empire140_adj;E_empire140ian;;e_empire140er;;;;;;;;;;;x
e_e_empire141;E_empire141;E_empire141;E_empire141;;E_empire141;;;;;;;;;x
e_e_empire141_adj;E_empire141ian;;e_empire141er;;;;;;;;;;;x
e_e_empire142;E_empire142;E_empire142;E_empire142;;E_empire142;;;;;;;;;x
e_e_empire142_adj;E_empire142ian;;e_empire142er;;;;;;;;;;;x
e_e_empire143;E_empire143;E_empire143;E_empire143;;E_empire143;;;;;;;;;x
e_e_empire143_adj;E_empire143ian;;e_empire143er;;;;;;;;;;;x
e_e_empire144;E_empire144;E_empire144;E_empire144;;E_empire144;;;;;;;;;x
e_e_empire144_adj;E_empire144ian;;e_empire144er;;;;;;;;;;;x
e_e_empire145;E_empire145;E_empire145;E_empire145;;E_empire145;;;;;;;;;x
e_e_empire145_adj;E_empire145ian;;e_empire145er;;;;;;;;;;;x
e_e_empire146;E_empire146;E_empire146;E_empire146;;E_empire146;;;;;;;;;x
e_e_empire146_adj;E_empire146ian;;e_empire146er;;;;;;;;;;;x
e_e_empire147;E_empire147;E_empire147;E_empire147;;E_empire147;;;;;;;;;x
e_e_empire147_adj;E_empire147ian;;e_empire147er;;;;;;;;;;;x
e_e_empire148;E_empire148;E_empire148;E_empire148;;E_empire148;;;;;;;;;x
e_e_empire148_adj;E_empire148ian;;e_empire148er;;;;;;;;;;;x
e_e_empire149;E_empire149;E_empire149;E_empire149;;E_empire149;;;;;;;;;x
e_e_empire149_adj;E_empire149ian;;e_empire149er;;;;;;;;;;;x
e_e_empire15;E_empire15;E_empire15;E_empire15;;E_empire15;;;;;;;;;x
e_e_empire15_adj;E_empire15ian;;e_empire15er;;;;;;;;;;;x
e_e_empire150;E_empire150;E_empire150;E_empire150;;E_empire150;;;;;;;;;x
e_e_empire150_adj;E_empire150ian;;e_empire150er;;;;;;;;;;;x
e_e_empire151;E_empire151;E_empire151;E_empire151;;E_empire151;;;;;;;;;x
e_e_empire151_adj;E_empire151ian;;e_empire151er;;;;;;;;;;;x
e_e_empire152;E_empire152;E_empire152;E_empire152;;E_empire152;;;;;;;;;x
e_e_empire152_adj;E_empire152ian;;e_empire152er;;;;;;;;;;;x
e_e_empire153;E_empire153;E_empire153;E_empire153;;E_empire153;;;;;;;;;x
e_e_empire153_adj;E_empire153ian;;e_empire153er;;;;;;;;;;;x
e_e_empire154;E_empire154;E_empire154;E_empire154;;E_empire154;;;;;;;;;x
e_e_empire154_adj;E_empire154ian;;e_empire154er;;;;;;;;;;;x
e_e_empire155;E_empire155;E_empire155;E_empire155;;E_empire155;;;;;;;;;x
e_e_empire155_adj;E_empire155ian;;e_empire155er;;;;;;;;;;;x
e_e_empire156;E_empire156;E_empire156;E_empire156;;E_empire156;;;;;;;;;x
e_e_empire156_adj;E_empire156ian;;e_empire156er;;;;;;;;;;;x
e_e_empire157;E_empire157;E_empire157;E_empire157;;E_empire157;;;;;;;;;x
e_e_empire157_adj;E_empire157ian;;e_empire157er;;;;;;;;;;;x
e_e_empire158;E_empire158;E_empire158;E_empire158;;E_empire158;;;;;;;;;x
e_e_empire158_adj;E_empire158ian;;e_empire158er;;;;;;;;;;;x
e_e_empire159;E_empire159;E_empire159;E_empire159;;E_empire159;;;;;;;;;x
e_e_empire159_adj;E_empire159ian;;e_empire159er;;;;;;;;;;;x
e_e_empire16;E_empire16;E_empire16;E_empire16;;E_empire16;;;;;;;;;x
e_e_empire16_adj;E_empire16ian;;e_empire16er;;;;;;;;;;;x
e_e_empire160;E_empire160;E_empire160;E_empire160;;E_empire160;;;;;;;;;x
e_e_empire160_adj;E_empire160ian;;e_empire160er;;;;;;;;;;;x
e_e_empire161;E_empire161;E_empire161;E_empire161;;E_empire161;;;;;;;;;x
e_e_empire161_adj;E_empire161ian;;e_empire161er;;;;;;;;;;;x
e_e_empire162;E_empire162;E_empire162;E_empire162;;E_empire162;;;;;;;;;x
e_e_empire162_adj;E_empire162ian;;e_empire162er;;;;;;;;;;;x
e_e_empire163;E_empire163;E_empire163;E_empire163;;E_empire163;;;;;;;;;x
e_e_empire163_adj;E_empire163ian;;e_empire163er;;;;;;;;;;;x
e_e_empire164;E_empire164;E_empire164;E_empire164;;E_empire164;;;;;;;;;x
e_e_empire164_adj;E_empire164ian;;e_empire164er;;;;;;;;;;;x
e_e_empire165;E_empire165;E_empire165;E_empire165;;E_empire165;;;;;;;;;x
e_e_empire165_adj;E_empire165ian;;e_empire165er;;;;;;;;;;;x
e_e_empire166;E_empire166;E_empire166;E_empire166;;E_empire166;;;;;;;;;x
e_e_empire166_adj;E_empire166ian;;e_empire166er;;;;;;;;;;;x
e_e_empire167;E_empire167;E_empire167;E_empire167;;E_empire167;;;;;;;;;x
e_e_empire167_adj;E_empire167ian;;e_empire167er;;;;;;;;;;;x
e_e_empire168;E_empire168;E_empire168;E_empire168;;E_empire168;;;;;;;;;x
e_e_empire168_adj;E_empire168ian;;e_empire168er;;;;;;;;;;;x
e_e_empire169;E_empire169;E_empire169;E_empire169;;E_empire169;;;;;;;;;x
e_e_empire169_adj;E_empire169ian;;e_empire169er;;;;;;;;;;;x
